label,sms
ok,(W1003)ร้าน (I281) ขนมไทยสองพี่น้อง ล็อค  ได้ทำอาหาร ข้าวต้มมัดข้าวเหนียวขาว เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณวรรณชัย ลมสมบุตรรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1003&SId=84&wid=13
ok,(W1003)ร้าน เย็นจ้อย ล็อค  ได้ทำอาหาร น้ำเป๊ปซี่  เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณวรรณชัย ลมสมบุตรรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1003&SId=1&wid=13
ok,(W1004)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1004&SId=63&wid=18
ok,(W1004)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1004&SId=79&wid=18
ok,(W1004)ร้าน (I013) สุมาลี ขนมจีนประโดก ล็อค  ได้ทำอาหาร ขนมจีนน้ำยาไก่ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณศุภาพิชญ์ ตรองจิตต์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1004&SId=79&wid=18
ok,(W1004)ร้าน (I358) น้ำเต้าหู้อาเฟย ล็อค  ได้ทำอาหาร น้ำเต้าหู้ชาเขียว เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณศุภาพิชญ์ ตรองจิตต์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1004&SId=63&wid=18
ok,(W1005)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1005&SId=77&wid=13
ok,(W1005)ร้าน (I012) สลัดคุณโจ ล็อค  ได้ทำอาหาร สลัดอกไก่ไข่ต้ม เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณกานดา  สุสิลานุรักษ์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1005&SId=77&wid=13
ok,(W1006)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1006&SId=110&wid=16
ok,(W1006)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1006&SId=46&wid=16
ok,(W1006)ร้าน (I154) แกงเขียวหวานปลากรายแม่บุลัน ล็อค  ได้ทำอาหาร ทอดมันปลากราย / ขีด เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณวัชรวิทย์ บัวสีการายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1006&SId=110&wid=16
ok,(W1006)ร้าน (O040) เจ๊แดง อาหารตามสั่ง ก๋วยเตี๋ยว ล็อค  ได้ทำอาหาร ข้าวคะน้าหมูกรอบ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณวัชรวิทย์ บัวสีการายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1006&SId=46&wid=16
ok,(W1007)มีรายการสั่งอาหารล็อค TD40:TD41:TD42:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=41&wid=18
ok,(W1007)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=46&wid=18
ok,(W1007)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=69&wid=18
ok,(W1007)ร้าน (J101) ป.ข้าวผัดปู ล็อค  ได้ทำอาหาร ข้าวผัดหมู เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาว กรรณิการ์ ดวงเลิศรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=69&wid=18
ok,(W1007)ร้าน (O040) เจ๊แดง อาหารตามสั่ง ก๋วยเตี๋ยว ล็อค  ได้ทำอาหาร ข้าวผัดพริกเผา  เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาว กรรณิการ์ ดวงเลิศรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=46&wid=18
ok,(W1007)ร้าน (O040) เจ๊แดง อาหารตามสั่ง ก๋วยเตี๋ยว ล็อค  ได้ทำอาหาร สุกี้ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาว กรรณิการ์ ดวงเลิศรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=46&wid=18
ok,(W1007)ร้าน โจ้แมลงทอด ล็อค  ได้ทำอาหาร ยำดักแด้ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาว กรรณิการ์ ดวงเลิศรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1007&SId=41&wid=18
ok,(W1008)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1008&SId=46&wid=13
ok,(W1008)ร้าน (O040) เจ๊แดง อาหารตามสั่ง ก๋วยเตี๋ยว ล็อค  ได้ทำอาหาร สุกี้ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณศรุชฌา วัฒนาศิริรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1008&SId=46&wid=13
ok,(W1009)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1009&SId=54&wid=16
ok,(W1009)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1009&SId=79&wid=16
ok,(W1009)ร้าน (I013) สุมาลี ขนมจีนประโดก ล็อค  ได้ทำอาหาร ขนมจีนน้ำยาไก่ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาว หทัยรัตน์ แก้วก่องรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1009&SId=79&wid=16
ok,(W1009)ร้าน (I391) บิ๊กแอ๊ดตำแซ่บ ล็อค  ได้ทำอาหาร ตำปูปลาร้า เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาว หทัยรัตน์ แก้วก่องรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1009&SId=54&wid=16
ok,(W1010)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1010&SId=141&wid=18
ok,(W1010)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1010&SId=71&wid=18
ok,(W1010)ร้าน (I174) อาณาจักรสับปะรดภูแล ล็อค  ได้ทำอาหาร สับปะรด เล็ก เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณวชิระ เอี่ยมณรงค์ฤทธิ์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=1010&SId=71&wid=18
